"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"432","P17_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"433","Yo lo compré","18","58.1","8","47.1","10","71.4","0","NaN","6","46.2","5","71.4","3","60","4","66.7","0","NaN","0","NaN","1","10","9","75","5","83.3","3","100","2","20","0","NaN","1","50","2","66.7","9","81.8","4","80","8","88.9","6","100","3","100","1","7.7","0","NaN"
"434","Es un regalo","13","41.9","9","52.9","4","28.6","0","NaN","7","53.8","2","28.6","2","40","2","33.3","0","NaN","0","NaN","9","90","3","25","1","16.7","0","0","8","80","0","NaN","1","50","1","33.3","2","18.2","1","20","1","11.1","0","0","0","0","12","92.3","0","NaN"
"435","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"437","P17_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"438","Yo lo compré","53","61.6","24","53.3","29","70.7","0","NaN","22","53.7","17","81","10","66.7","2","33.3","2","66.7","0","NaN","6","20","31","91.2","11","78.6","5","62.5","7","46.7","10","90.9","4","36.4","12","70.6","14","63.6","6","60","13","76.5","14","77.8","6","85.7","20","45.5","0","NaN"
"439","Es un regalo","33","38.4","21","46.7","12","29.3","0","NaN","19","46.3","4","19","5","33.3","4","66.7","1","33.3","0","NaN","24","80","3","8.8","3","21.4","3","37.5","8","53.3","1","9.1","7","63.6","5","29.4","8","36.4","4","40","4","23.5","4","22.2","1","14.3","24","54.5","0","NaN"
"440","Total","86","100","45","100","41","100","0","NaN","41","100","21","100","15","100","6","100","3","100","0","NaN","30","100","34","100","14","100","8","100","15","100","11","100","11","100","17","100","22","100","10","100","17","100","18","100","7","100","44","100","0","NaN"
"441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"442","P17a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"443","Nuevo","585","75.3","264","79.8","321","72","0","NaN","134","88.2","135","84.4","146","76.8","116","70.7","54","48.6","0","NaN","88","71","246","75.9","175","77.1","76","74.5","131","76.6","111","78.7","72","77.4","97","78.9","87","70.7","87","69","224","73.4","170","75.9","59","85.5","132","73.7","0","NaN"
"444","Usado","192","24.7","67","20.2","125","28","0","NaN","18","11.8","25","15.6","44","23.2","48","29.3","57","51.4","0","NaN","36","29","78","24.1","52","22.9","26","25.5","40","23.4","30","21.3","21","22.6","26","21.1","36","29.3","39","31","81","26.6","54","24.1","10","14.5","47","26.3","0","NaN"
"445","Total","777","100","331","100","446","100","0","NaN","152","100","160","100","190","100","164","100","111","100","0","NaN","124","100","324","100","227","100","102","100","171","100","141","100","93","100","123","100","123","100","126","100","305","100","224","100","69","100","179","100","0","NaN"
"446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"447","P17a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"448","Nuevo","15","83.3","7","87.5","8","80","0","NaN","5","83.3","5","100","3","100","2","50","0","NaN","0","NaN","1","100","8","88.9","4","80","2","66.7","1","50","0","NaN","1","100","2","100","8","88.9","3","75","6","75","6","100","2","66.7","1","100","0","NaN"
"449","Usado","3","16.7","1","12.5","2","20","0","NaN","1","16.7","0","0","0","0","2","50","0","NaN","0","NaN","0","0","1","11.1","1","20","1","33.3","1","50","0","NaN","0","0","0","0","1","11.1","1","25","2","25","0","0","1","33.3","0","0","0","NaN"
"450","Total","18","100","8","100","10","100","0","NaN","6","100","5","100","3","100","4","100","0","NaN","0","NaN","1","100","9","100","5","100","3","100","2","100","0","NaN","1","100","2","100","9","100","4","100","8","100","6","100","3","100","1","100","0","NaN"
"451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"452","P17a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"453","Nuevo","44","83","20","83.3","24","82.8","0","NaN","18","81.8","15","88.2","8","80","1","50","2","100","0","NaN","4","66.7","27","87.1","10","90.9","3","60","6","85.7","8","80","3","75","9","75","13","92.9","5","83.3","11","84.6","12","85.7","5","83.3","16","80","0","NaN"
"454","Usado","9","17","4","16.7","5","17.2","0","NaN","4","18.2","2","11.8","2","20","1","50","0","0","0","NaN","2","33.3","4","12.9","1","9.1","2","40","1","14.3","2","20","1","25","3","25","1","7.1","1","16.7","2","15.4","2","14.3","1","16.7","4","20","0","NaN"
"455","Total","53","100","24","100","29","100","0","NaN","22","100","17","100","10","100","2","100","2","100","0","NaN","6","100","31","100","11","100","5","100","7","100","10","100","4","100","12","100","14","100","6","100","13","100","14","100","6","100","20","100","0","NaN"
"456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"457","P17b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"458","En una tienda departamental","210","35.9","77","29.2","133","41.4","0","NaN","51","38.1","53","39.3","55","37.7","35","30.2","16","29.6","0","NaN","32","36.4","96","39","58","33.1","24","31.6","30","22.9","41","36.9","40","55.6","46","47.4","30","34.5","23","26.4","76","33.9","66","38.8","20","33.9","48","36.4","0","NaN"
"459","En una tienda propia de la marca","156","26.7","79","29.9","77","24","0","NaN","47","35.1","30","22.2","36","24.7","31","26.7","12","22.2","0","NaN","26","29.5","66","26.8","41","23.4","23","30.3","38","29","26","23.4","16","22.2","20","20.6","13","14.9","43","49.4","60","26.8","42","24.7","14","23.7","40","30.3","0","NaN"
"460","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","49","8.4","21","8","28","8.7","0","NaN","8","6","11","8.1","13","8.9","13","11.2","4","7.4","0","NaN","5","5.7","21","8.5","14","8","9","11.8","13","9.9","7","6.3","7","9.7","8","8.2","9","10.3","5","5.7","18","8","12","7.1","5","8.5","14","10.6","0","NaN"
"461","En una tienda de Autoservicio","110","18.8","58","22","52","16.2","0","NaN","17","12.7","26","19.3","30","20.5","24","20.7","13","24.1","0","NaN","18","20.5","39","15.9","38","21.7","15","19.7","7","5.3","28","25.2","9","12.5","18","18.6","33","37.9","15","17.2","46","20.5","32","18.8","15","25.4","17","12.9","0","NaN"
"462","Otro (especificar)","60","10.3","29","11","31","9.7","0","NaN","11","8.2","15","11.1","12","8.2","13","11.2","9","16.7","0","NaN","7","8","24","9.8","24","13.7","5","6.6","43","32.8","9","8.1","0","0","5","5.2","2","2.3","1","1.1","24","10.7","18","10.6","5","8.5","13","9.8","0","NaN"
"463","Total","585","100","264","100","321","100","0","NaN","134","100","135","100","146","100","116","100","54","100","0","NaN","88","100","246","100","175","100","76","100","131","100","111","100","72","100","97","100","87","100","87","100","224","100","170","100","59","100","132","100","0","NaN"
"464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"465","P17b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"466","En una tienda departamental","6","40","1","14.3","5","62.5","0","NaN","2","40","2","40","1","33.3","1","50","0","NaN","0","NaN","1","100","4","50","0","0","1","50","0","0","0","NaN","1","100","0","0","5","62.5","0","0","2","33.3","3","50","1","50","0","0","0","NaN"
"467","En una tienda propia de la marca","3","20","2","28.6","1","12.5","0","NaN","0","0","1","20","1","33.3","1","50","0","NaN","0","NaN","0","0","1","12.5","2","50","0","0","0","0","0","NaN","0","0","0","0","1","12.5","2","66.7","1","16.7","2","33.3","0","0","0","0","0","NaN"
"468","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","3","20","2","28.6","1","12.5","0","NaN","1","20","1","20","1","33.3","0","0","0","NaN","0","NaN","0","0","1","12.5","2","50","0","0","0","0","0","NaN","0","0","1","50","1","12.5","1","33.3","2","33.3","1","16.7","0","0","0","0","0","NaN"
"469","En una tienda de Autoservicio","3","20","2","28.6","1","12.5","0","NaN","2","40","1","20","0","0","0","0","0","NaN","0","NaN","0","0","2","25","0","0","1","50","1","100","0","NaN","0","0","1","50","1","12.5","0","0","1","16.7","0","0","1","50","1","100","0","NaN"
"470","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"471","Total","15","100","7","100","8","100","0","NaN","5","100","5","100","3","100","2","100","0","NaN","0","NaN","1","100","8","100","4","100","2","100","1","100","0","NaN","1","100","2","100","8","100","3","100","6","100","6","100","2","100","1","100","0","NaN"
"472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"473","P17b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"474","En una tienda departamental","20","45.5","8","40","12","50","0","NaN","10","55.6","6","40","2","25","1","100","1","50","0","NaN","3","75","12","44.4","3","30","2","66.7","2","33.3","5","62.5","3","100","6","66.7","2","15.4","2","40","6","54.5","3","25","2","40","9","56.2","0","NaN"
"475","En una tienda propia de la marca","7","15.9","2","10","5","20.8","0","NaN","2","11.1","4","26.7","1","12.5","0","0","0","0","0","NaN","0","0","5","18.5","2","20","0","0","1","16.7","2","25","0","0","0","0","2","15.4","2","40","2","18.2","2","16.7","0","0","3","18.8","0","NaN"
"476","En una tienda especializada en electrónicos (Ejemplo: Best Buy)","8","18.2","4","20","4","16.7","0","NaN","1","5.6","3","20","3","37.5","0","0","1","50","0","NaN","0","0","3","11.1","4","40","1","33.3","1","16.7","0","0","0","0","2","22.2","4","30.8","1","20","2","18.2","4","33.3","1","20","1","6.2","0","NaN"
"477","En una tienda de Autoservicio","7","15.9","5","25","2","8.3","0","NaN","4","22.2","1","6.7","2","25","0","0","0","0","0","NaN","1","25","5","18.5","1","10","0","0","0","0","1","12.5","0","0","1","11.1","5","38.5","0","0","1","9.1","3","25","2","40","1","6.2","0","NaN"
"478","Otro (especificar)","2","4.5","1","5","1","4.2","0","NaN","1","5.6","1","6.7","0","0","0","0","0","0","0","NaN","0","0","2","7.4","0","0","0","0","2","33.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12.5","0","NaN"
"479","Total","44","100","20","100","24","100","0","NaN","18","100","15","100","8","100","1","100","2","100","0","NaN","4","100","27","100","10","100","3","100","6","100","8","100","3","100","9","100","13","100","5","100","11","100","12","100","5","100","16","100","0","NaN"
"480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"481","P17c_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"482","Por internet","21","10.9","8","11.9","13","10.4","0","NaN","5","27.8","3","12","3","6.8","8","16.7","2","3.5","0","NaN","4","11.1","11","14.1","4","7.7","2","7.7","2","5","2","6.7","6","28.6","3","11.5","0","0","8","20.5","5","6.2","6","11.1","1","10","9","19.1","0","NaN"
"483","En un tianguis/Mercado","55","28.6","20","29.9","35","28","0","NaN","4","22.2","4","16","9","20.5","16","33.3","22","38.6","0","NaN","7","19.4","30","38.5","13","25","5","19.2","13","32.5","2","6.7","1","4.8","10","38.5","20","55.6","9","23.1","27","33.3","14","25.9","3","30","11","23.4","0","NaN"
"484","En una plaza de electrónicos","27","14.1","8","11.9","19","15.2","0","NaN","2","11.1","6","24","8","18.2","3","6.2","8","14","0","NaN","6","16.7","9","11.5","9","17.3","3","11.5","6","15","5","16.7","2","9.5","4","15.4","3","8.3","7","17.9","7","8.6","8","14.8","3","30","9","19.1","0","NaN"
"485","Me lo vendió amigo/familiar","78","40.6","25","37.3","53","42.4","0","NaN","6","33.3","8","32","20","45.5","19","39.6","25","43.9","0","NaN","17","47.2","25","32.1","22","42.3","14","53.8","19","47.5","13","43.3","12","57.1","6","23.1","13","36.1","15","38.5","37","45.7","23","42.6","2","20","16","34","0","NaN"
