"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"499","HP","3","27.3","2","25","1","33.3","0","NaN","1","25","2","50","0","0","0","0","0","NaN","0","NaN","0","0","3","60","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","0","0","2","100","1","14.3","0","NaN"
"500","Asus","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"501","Lenovo","1","9.1","1","12.5","0","0","0","NaN","0","0","0","0","1","50","0","0","0","NaN","0","NaN","1","20","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","1","100","0","0","0","NaN","0","NaN","0","0","0","0","1","14.3","0","NaN"
"502","Acer","1","9.1","1","12.5","0","0","0","NaN","0","0","0","0","1","50","0","0","0","NaN","0","NaN","1","20","0","0","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","1","14.3","0","NaN"
"503","Toshiba","2","18.2","1","12.5","1","33.3","0","NaN","1","25","1","25","0","0","0","0","0","NaN","0","NaN","1","20","1","20","0","0","0","NaN","1","25","0","NaN","0","NaN","0","0","1","16.7","0","NaN","0","NaN","1","50","0","0","1","14.3","0","NaN"
"504","Mac /Apple","3","27.3","3","37.5","0","0","0","NaN","2","50","1","25","0","0","0","0","0","NaN","0","NaN","1","20","1","20","1","100","0","NaN","0","0","0","NaN","0","NaN","0","0","3","50","0","NaN","0","NaN","1","50","0","0","2","28.6","0","NaN"
"505","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","NaN"
"506","Total","11","100","8","100","3","100","0","NaN","4","100","4","100","2","100","1","100","0","NaN","0","NaN","5","100","5","100","1","100","0","NaN","4","100","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","7","100","0","NaN"
"507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"508","P17f_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"509","P17_F_CELULAR_Es_resistente","16","51.6","9","52.9","7","50","0","NaN","8","61.5","3","42.9","1","20","4","66.7","0","NaN","0","NaN","5","50","5","41.7","5","83.3","1","33.3","4","40","0","NaN","0","0","2","66.7","8","72.7","2","40","4","44.4","5","83.3","2","66.7","5","38.5","0","NaN"
"510","P17_F_CELULAR_Barata","10","32.3","6","35.3","4","28.6","0","NaN","5","38.5","2","28.6","1","20","2","33.3","0","NaN","0","NaN","0","0","8","66.7","1","16.7","1","33.3","2","20","0","NaN","2","100","0","0","3","27.3","3","60","4","44.4","2","33.3","3","100","1","7.7","0","NaN"
"511","P17_F_CELULAR_Tiene_buena_resoluci_n_la_pant","14","45.2","6","35.3","8","57.1","0","NaN","6","46.2","4","57.1","1","20","3","50","0","NaN","0","NaN","4","40","5","41.7","3","50","2","66.7","6","60","0","NaN","1","50","2","66.7","3","27.3","2","40","4","44.4","2","33.3","1","33.3","7","53.8","0","NaN"
"512","P17_F_CELULAR_Toma_buenas_fotos","13","41.9","5","29.4","8","57.1","0","NaN","8","61.5","2","28.6","0","0","3","50","0","NaN","0","NaN","2","20","7","58.3","3","50","1","33.3","3","30","0","NaN","2","100","2","66.7","5","45.5","1","20","6","66.7","2","33.3","1","33.3","4","30.8","0","NaN"
"513","P17_F_CELULAR_Capacidad_de_almacenamiento","17","54.8","8","47.1","9","64.3","0","NaN","8","61.5","5","71.4","1","20","3","50","0","NaN","0","NaN","3","30","8","66.7","4","66.7","2","66.7","4","40","0","NaN","2","100","2","66.7","7","63.6","2","40","6","66.7","3","50","1","33.3","7","53.8","0","NaN"
"514","P17_F_CELULAR_Dise_o___color","11","35.5","7","41.2","4","28.6","0","NaN","5","38.5","4","57.1","0","0","2","33.3","0","NaN","0","NaN","2","20","5","41.7","3","50","1","33.3","3","30","0","NaN","0","0","1","33.3","4","36.4","3","60","3","33.3","3","50","1","33.3","4","30.8","0","NaN"
"515","P17_F_CELULAR_Tama_o_c_modo","8","25.8","5","29.4","3","21.4","0","NaN","5","38.5","2","28.6","0","0","1","16.7","0","NaN","0","NaN","2","20","1","8.3","4","66.7","1","33.3","2","20","0","NaN","0","0","2","66.7","2","18.2","2","40","4","44.4","2","33.3","0","0","2","15.4","0","NaN"
"516","P17_F_CELULAR_Otra__especificar","4","12.9","2","11.8","2","14.3","0","NaN","2","15.4","0","0","2","40","0","0","0","NaN","0","NaN","4","40","0","0","0","0","0","0","3","30","0","NaN","0","0","1","33.3","0","0","0","0","0","0","0","0","0","0","4","30.8","0","NaN"
"517","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"519","P17f_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"520","P17_F_TABLET_Es_resistente","22","50","12","50","10","50","0","NaN","9","64.3","5","45.5","1","12.5","7","63.6","0","NaN","0","NaN","4","30.8","9","52.9","7","70","2","50","4","33.3","0","0","3","37.5","4","80","8","66.7","3","50","9","64.3","6","60","2","50","5","31.2","0","NaN"
"521","P17_F_TABLET_Barata","13","29.5","7","29.2","6","30","0","NaN","4","28.6","2","18.2","1","12.5","6","54.5","0","NaN","0","NaN","4","30.8","5","29.4","3","30","1","25","5","41.7","0","0","0","0","1","20","3","25","4","66.7","5","35.7","1","10","2","50","5","31.2","0","NaN"
"522","P17_F_TABLET_Tiene_buena_resoluci_n_la_pant","22","50","10","41.7","12","60","0","NaN","6","42.9","7","63.6","4","50","5","45.5","0","NaN","0","NaN","5","38.5","9","52.9","5","50","3","75","5","41.7","1","100","6","75","4","80","3","25","3","50","8","57.1","5","50","2","50","7","43.8","0","NaN"
"523","P17_F_TABLET_Toma_buenas_fotos","20","45.5","8","33.3","12","60","0","NaN","9","64.3","5","45.5","3","37.5","3","27.3","0","NaN","0","NaN","3","23.1","9","52.9","6","60","2","50","1","8.3","1","100","8","100","3","60","6","50","1","16.7","9","64.3","5","50","1","25","5","31.2","0","NaN"
"524","P17_F_TABLET_Capacidad_de_almacenamiento","24","54.5","12","50","12","60","0","NaN","7","50","5","45.5","5","62.5","7","63.6","0","NaN","0","NaN","6","46.2","9","52.9","6","60","3","75","4","33.3","1","100","5","62.5","4","80","8","66.7","2","33.3","8","57.1","8","80","1","25","7","43.8","0","NaN"
"525","P17_F_TABLET_Dise_o___color","12","27.3","6","25","6","30","0","NaN","4","28.6","4","36.4","1","12.5","3","27.3","0","NaN","0","NaN","2","15.4","5","29.4","4","40","1","25","0","0","1","100","4","50","2","40","2","16.7","3","50","5","35.7","3","30","0","0","4","25","0","NaN"
"526","P17_F_TABLET_Tama_o_c_modo","16","36.4","9","37.5","7","35","0","NaN","5","35.7","7","63.6","1","12.5","3","27.3","0","NaN","0","NaN","1","7.7","7","41.2","6","60","2","50","2","16.7","0","0","6","75","3","60","2","16.7","3","50","7","50","6","60","0","0","3","18.8","0","NaN"
"527","P17_F_TABLET_Otra__especificar","4","9.1","2","8.3","2","10","0","NaN","2","14.3","0","0","2","25","0","0","0","NaN","0","NaN","4","30.8","0","0","0","0","0","0","3","25","0","0","0","0","1","20","0","0","0","0","0","0","0","0","0","0","4","25","0","NaN"
"528","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"530","P17f_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"531","P17_F_COMPU_Es_resistente","8","72.7","5","62.5","3","100","0","NaN","4","100","3","75","0","0","1","100","0","NaN","0","NaN","3","60","4","80","1","100","0","NaN","2","50","0","NaN","0","NaN","0","0","6","100","0","NaN","0","NaN","2","100","2","100","4","57.1","0","NaN"
"532","P17_F_COMPU_Barata","2","18.2","2","25","0","0","0","NaN","2","50","0","0","0","0","0","0","0","NaN","0","NaN","1","20","1","20","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","0","0","1","50","1","14.3","0","NaN"
"533","P17_F_COMPU_Tiene_buena_resoluci_n_la_pant","6","54.5","3","37.5","3","100","0","NaN","3","75","2","50","0","0","1","100","0","NaN","0","NaN","1","20","5","100","0","0","0","NaN","2","50","0","NaN","0","NaN","0","0","4","66.7","0","NaN","0","NaN","1","50","2","100","3","42.9","0","NaN"
"534","P17_F_COMPU_Capacidad_de_almacenamiento","8","72.7","5","62.5","3","100","0","NaN","4","100","3","75","0","0","1","100","0","NaN","0","NaN","2","40","5","100","1","100","0","NaN","2","50","0","NaN","0","NaN","0","0","6","100","0","NaN","0","NaN","2","100","2","100","4","57.1","0","NaN"
"535","P17_F_COMPU_Dise_o___color","5","45.5","4","50","1","33.3","0","NaN","2","50","3","75","0","0","0","0","0","NaN","0","NaN","1","20","3","60","1","100","0","NaN","1","25","0","NaN","0","NaN","0","0","4","66.7","0","NaN","0","NaN","1","50","1","50","3","42.9","0","NaN"
"536","P17_F_COMPU_Tama_o_c_modo","2","18.2","2","25","0","0","0","NaN","1","25","1","25","0","0","0","0","0","NaN","0","NaN","0","0","1","20","1","100","0","NaN","0","0","0","NaN","0","NaN","0","0","2","33.3","0","NaN","0","NaN","1","50","0","0","1","14.3","0","NaN"
"537","P17_F_COMPU_Otra__especificar","2","18.2","2","25","0","0","0","NaN","0","0","0","0","2","100","0","0","0","NaN","0","NaN","2","40","0","0","0","0","0","NaN","1","25","0","NaN","0","NaN","1","100","0","0","0","NaN","0","NaN","0","0","0","0","2","28.6","0","NaN"
"538","Total","11","100","8","100","3","100","0","NaN","4","100","4","100","2","100","1","100","0","NaN","0","NaN","5","100","5","100","1","100","0","NaN","4","100","0","NaN","0","NaN","1","100","6","100","0","NaN","0","NaN","2","100","2","100","7","100","0","NaN"
"539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"540","P18_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"541","P18_CELULAR_Por_moda","7","22.6","6","35.3","1","7.1","0","NaN","4","30.8","1","14.3","1","20","1","16.7","0","NaN","0","NaN","2","20","4","33.3","1","16.7","0","0","1","10","0","NaN","0","0","0","0","5","45.5","1","20","1","11.1","2","33.3","1","33.3","3","23.1","0","NaN"
"542","P18_CELULAR_Ya_no_sirve","20","64.5","10","58.8","10","71.4","0","NaN","10","76.9","4","57.1","3","60","3","50","0","NaN","0","NaN","6","60","7","58.3","4","66.7","3","100","5","50","0","NaN","2","100","3","100","7","63.6","3","60","7","77.8","2","33.3","3","100","8","61.5","0","NaN"
"543","P18_CELULAR_Por_deterioro__Es_muy_viejo__a","15","48.4","6","35.3","9","64.3","0","NaN","8","61.5","3","42.9","3","60","1","16.7","0","NaN","0","NaN","4","40","5","41.7","4","66.7","2","66.7","3","30","0","NaN","1","50","3","100","6","54.5","2","40","5","55.6","5","83.3","0","0","5","38.5","0","NaN"
"544","P18_CELULAR_La_pantalla_no_se_ve_bien_est_","10","32.3","5","29.4","5","35.7","0","NaN","5","38.5","2","28.6","1","20","2","33.3","0","NaN","0","NaN","3","30","3","25","2","33.3","2","66.7","3","30","0","NaN","1","50","2","66.7","2","18.2","2","40","4","44.4","2","33.3","0","0","4","30.8","0","NaN"
"545","P18_CELULAR_No_tiene_tanta_capacidad_de_al","6","19.4","2","11.8","4","28.6","0","NaN","4","30.8","1","14.3","0","0","1","16.7","0","NaN","0","NaN","1","10","2","16.7","2","33.3","1","33.3","1","10","0","NaN","1","50","2","66.7","2","18.2","0","0","5","55.6","1","16.7","0","0","0","0","0","NaN"
"546","P18_CELULAR_Quiero_un_modelo_m_s_reciente_","5","16.1","3","17.6","2","14.3","0","NaN","4","30.8","1","14.3","0","0","0","0","0","NaN","0","NaN","3","30","2","16.7","0","0","0","0","3","30","0","NaN","0","0","0","0","2","18.2","0","0","0","0","0","0","0","0","5","38.5","0","NaN"
"547","P18_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"548","P18_CELULAR_No_sabe___no_contest","1","3.2","1","5.9","0","0","0","NaN","0","0","0","0","0","0","1","16.7","0","NaN","0","NaN","0","0","1","8.3","0","0","0","0","1","10","0","NaN","0","0","0","0","0","0","0","0","1","11.1","0","0","0","0","0","0","0","NaN"
"549","Total","31","100","17","100","14","100","0","NaN","13","100","7","100","5","100","6","100","0","NaN","0","NaN","10","100","12","100","6","100","3","100","10","100","0","NaN","2","100","3","100","11","100","5","100","9","100","6","100","3","100","13","100","0","NaN"
"550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"551","P18_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"552","P18_TABLET_Por_moda","10","22.7","7","29.2","3","15","0","NaN","5","35.7","2","18.2","2","25","1","9.1","0","NaN","0","NaN","2","15.4","6","35.3","2","20","0","0","1","8.3","0","0","2","25","1","20","5","41.7","1","16.7","2","14.3","5","50","0","0","3","18.8","0","NaN"
"553","P18_TABLET_Ya_no_sirve","25","56.8","13","54.2","12","60","0","NaN","7","50","7","63.6","4","50","7","63.6","0","NaN","0","NaN","7","53.8","9","52.9","6","60","3","75","4","33.3","1","100","5","62.5","3","60","7","58.3","5","83.3","11","78.6","4","40","1","25","9","56.2","0","NaN"
"554","P18_TABLET_Por_deterioro__Es_muy_viejo__a","23","52.3","10","41.7","13","65","0","NaN","10","71.4","6","54.5","3","37.5","4","36.4","0","NaN","0","NaN","5","38.5","7","41.2","7","70","4","100","6","50","0","0","4","50","4","80","6","50","3","50","7","50","7","70","3","75","6","37.5","0","NaN"
"555","P18_TABLET_La_pantalla_no_se_ve_bien_est_","18","40.9","6","25","12","60","0","NaN","7","50","4","36.4","3","37.5","4","36.4","0","NaN","0","NaN","4","30.8","4","23.5","7","70","3","75","3","25","0","0","3","37.5","4","80","6","50","2","33.3","8","57.1","5","50","1","25","4","25","0","NaN"
"556","P18_TABLET_No_tiene_tanta_capacidad_de_al","7","15.9","3","12.5","4","20","0","NaN","3","21.4","1","9.1","1","12.5","2","18.2","0","NaN","0","NaN","1","7.7","2","11.8","3","30","1","25","1","8.3","1","100","1","12.5","3","60","1","8.3","0","0","5","35.7","1","10","0","0","1","6.2","0","NaN"
"557","P18_TABLET_Quiero_un_modelo_m_s_reciente_","13","29.5","7","29.2","6","30","0","NaN","7","50","3","27.3","2","25","1","9.1","0","NaN","0","NaN","4","30.8","5","29.4","2","20","2","50","3","25","0","0","5","62.5","2","40","3","25","0","0","3","21.4","5","50","0","0","5","31.2","0","NaN"
"558","P18_TABLET_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"559","P18_TABLET_No_sabe___no_contest","1","2.3","1","4.2","0","0","0","NaN","0","0","0","0","0","0","1","9.1","0","NaN","0","NaN","0","0","1","5.9","0","0","0","0","1","8.3","0","0","0","0","0","0","0","0","0","0","1","7.1","0","0","0","0","0","0","0","NaN"
"560","Total","44","100","24","100","20","100","0","NaN","14","100","11","100","8","100","11","100","0","NaN","0","NaN","13","100","17","100","10","100","4","100","12","100","1","100","8","100","5","100","12","100","6","100","14","100","10","100","4","100","16","100","0","NaN"
"561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"562","P18_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"563","P18_COMPU_Por_moda","5","27.8","4","40","1","12.5","0","NaN","4","50","1","20","0","0","0","0","0","NaN","0","NaN","1","14.3","2","40","1","20","1","100","0","0","0","NaN","0","NaN","1","33.3","4","57.1","0","0","1","25","1","33.3","1","50","2","22.2","0","NaN"
"564","P18_COMPU_Ya_no_sirve","11","61.1","5","50","6","75","0","NaN","5","62.5","4","80","0","0","2","100","0","NaN","0","NaN","4","57.1","4","80","3","60","0","0","6","85.7","0","NaN","0","NaN","1","33.3","3","42.9","1","100","3","75","1","33.3","1","50","6","66.7","0","NaN"
"565","P18_COMPU_Por_deterioro__Es_muy_viejo__a","8","44.4","3","30","5","62.5","0","NaN","4","50","1","20","2","66.7","1","50","0","NaN","0","NaN","4","57.1","0","0","3","60","1","100","2","28.6","0","NaN","0","NaN","3","100","3","42.9","0","0","2","50","2","66.7","0","0","4","44.4","0","NaN"
"566","P18_COMPU_La_pantalla_no_se_ve_bien_est_","5","27.8","1","10","4","50","0","NaN","5","62.5","0","0","0","0","0","0","0","NaN","0","NaN","2","28.6","1","20","1","20","1","100","1","14.3","0","NaN","0","NaN","2","66.7","2","28.6","0","0","2","50","1","33.3","0","0","2","22.2","0","NaN"
"567","P18_COMPU_No_tiene_tanta_capacidad_de_al","5","27.8","2","20","3","37.5","0","NaN","5","62.5","0","0","0","0","0","0","0","NaN","0","NaN","2","28.6","0","0","2","40","1","100","2","28.6","0","NaN","0","NaN","2","66.7","1","14.3","0","0","3","75","0","0","0","0","2","22.2","0","NaN"
"568","P18_COMPU_Quiero_un_modelo_m_s_reciente_","6","33.3","4","40","2","25","0","NaN","5","62.5","0","0","1","33.3","0","0","0","NaN","0","NaN","3","42.9","2","40","0","0","1","100","2","28.6","0","NaN","0","NaN","1","33.3","3","42.9","0","0","1","25","0","0","1","50","4","44.4","0","NaN"
"569","P18_COMPU_Otra__Especificar","1","5.6","0","0","1","12.5","0","NaN","1","12.5","0","0","0","0","0","0","0","NaN","0","NaN","1","14.3","0","0","0","0","0","0","1","14.3","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","1","11.1","0","NaN"
"570","P18_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"571","Total","18","100","10","100","8","100","0","NaN","8","100","5","100","3","100","2","100","0","NaN","0","NaN","7","100","5","100","5","100","1","100","7","100","0","NaN","0","NaN","3","100","7","100","1","100","4","100","3","100","2","100","9","100","0","NaN"
"572",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
