"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"617","P18_COMPU_Por_deterioro__Es_muy_viejo__a","61","57","31","55.4","30","58.8","0","NaN","30","66.7","12","44.4","10","52.6","6","50","3","75","0","NaN","24","64.9","21","50","11","64.7","5","45.5","10","58.8","6","35.3","5","29.4","17","89.5","18","66.7","5","50","12","52.2","11","50","4","33.3","34","68","0","NaN"
"618","P18_COMPU_La_pantalla_no_se_ve_bien_est_","47","43.9","23","41.1","24","47.1","0","NaN","24","53.3","9","33.3","5","26.3","7","58.3","2","50","0","NaN","18","48.6","19","45.2","3","17.6","7","63.6","6","35.3","4","23.5","9","52.9","14","73.7","12","44.4","2","20","6","26.1","13","59.1","3","25","25","50","0","NaN"
"619","P18_COMPU_No_tiene_tanta_capacidad_de_al","38","35.5","21","37.5","17","33.3","0","NaN","19","42.2","10","37","4","21.1","4","33.3","1","25","0","NaN","19","51.4","12","28.6","3","17.6","4","36.4","5","29.4","2","11.8","8","47.1","14","73.7","7","25.9","2","20","6","26.1","7","31.8","2","16.7","23","46","0","NaN"
"620","P18_COMPU_Quiero_un_modelo_m_s_reciente_","33","30.8","17","30.4","16","31.4","0","NaN","17","37.8","5","18.5","6","31.6","3","25","2","50","0","NaN","13","35.1","11","26.2","4","23.5","5","45.5","5","29.4","1","5.9","4","23.5","9","47.4","11","40.7","3","30","5","21.7","8","36.4","2","16.7","18","36","0","NaN"
"621","P18_COMPU_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"622","P18_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"623","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"625","P18a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"626","P18_A_CELULAR_El_precio","65","73.9","29","63","36","85.7","0","NaN","31","73.8","15","71.4","12","80","4","57.1","3","100","0","NaN","22","73.3","25","69.4","12","85.7","6","75","11","73.3","9","81.8","7","63.6","13","76.5","17","70.8","8","80","13","76.5","13","72.2","6","75","33","73.3","0","NaN"
"627","P18_A_CELULAR_Suficiente_capacidad_de_almace","53","60.2","31","67.4","22","52.4","0","NaN","28","66.7","11","52.4","8","53.3","5","71.4","1","33.3","0","NaN","21","70","21","58.3","6","42.9","5","62.5","7","46.7","3","27.3","6","54.5","15","88.2","14","58.3","8","80","7","41.2","12","66.7","3","37.5","31","68.9","0","NaN"
"628","P18_A_CELULAR_Que_tome_buenas_fotos","54","61.4","33","71.7","21","50","0","NaN","27","64.3","13","61.9","8","53.3","5","71.4","1","33.3","0","NaN","24","80","20","55.6","6","42.9","4","50","7","46.7","2","18.2","5","45.5","15","88.2","17","70.8","8","80","7","41.2","11","61.1","4","50","32","71.1","0","NaN"
"629","P18_A_CELULAR_Resoluci_n_de_la_pantalla","54","61.4","32","69.6","22","52.4","0","NaN","29","69","13","61.9","10","66.7","2","28.6","0","0","0","NaN","19","63.3","22","61.1","7","50","6","75","4","26.7","4","36.4","5","45.5","17","100","18","75","6","60","8","47.1","12","66.7","6","75","28","62.2","0","NaN"
"630","P18_A_CELULAR_Que_sea_c_modo_para_cargar___n","35","39.8","19","41.3","16","38.1","0","NaN","20","47.6","7","33.3","5","33.3","2","28.6","1","33.3","0","NaN","11","36.7","13","36.1","7","50","4","50","1","6.7","5","45.5","6","54.5","11","64.7","8","33.3","4","40","7","41.2","7","38.9","5","62.5","16","35.6","0","NaN"
"631","P18_A_CELULAR_En_el_color___dise_o","37","42","22","47.8","15","35.7","0","NaN","19","45.2","8","38.1","6","40","2","28.6","2","66.7","0","NaN","16","53.3","12","33.3","5","35.7","4","50","4","26.7","2","18.2","6","54.5","7","41.2","12","50","6","60","5","29.4","8","44.4","2","25","22","48.9","0","NaN"
"632","P18_A_CELULAR_Que_sea_f_cil_de_usar","33","37.5","21","45.7","12","28.6","0","NaN","16","38.1","6","28.6","7","46.7","2","28.6","2","66.7","0","NaN","9","30","11","30.6","11","78.6","2","25","1","6.7","5","45.5","1","9.1","9","52.9","11","45.8","6","60","8","47.1","5","27.8","5","62.5","15","33.3","0","NaN"
"633","P18_A_CELULAR_Otra__Especificar","1","1.1","1","2.2","0","0","0","NaN","1","2.4","0","0","0","0","0","0","0","0","0","NaN","1","3.3","0","0","0","0","0","0","1","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2.2","0","NaN"
"634","P18_A_CELULAR_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"635","Total","88","100","46","100","42","100","0","NaN","42","100","21","100","15","100","7","100","3","100","0","NaN","30","100","36","100","14","100","8","100","15","100","11","100","11","100","17","100","24","100","10","100","17","100","18","100","8","100","45","100","0","NaN"
"636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"637","P18a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"638","P18_A_TABLET_El_precio","14","73.7","9","81.8","5","62.5","0","NaN","4","57.1","3","60","5","100","1","100","1","100","0","NaN","5","83.3","4","66.7","4","80","1","50","2","50","0","0","1","50","2","100","9","90","0","NaN","4","66.7","2","66.7","2","100","6","75","0","NaN"
"639","P18_A_TABLET_Suficiente_capacidad_de_almace","7","36.8","4","36.4","3","37.5","0","NaN","2","28.6","4","80","1","20","0","0","0","0","0","NaN","0","0","4","66.7","2","40","1","50","1","25","0","0","0","0","1","50","5","50","0","NaN","2","33.3","2","66.7","2","100","1","12.5","0","NaN"
"640","P18_A_TABLET_Que_tome_buenas_fotos","8","42.1","4","36.4","4","50","0","NaN","2","28.6","3","60","2","40","0","0","1","100","0","NaN","1","16.7","1","16.7","5","100","1","50","0","0","1","100","0","0","1","50","6","60","0","NaN","5","83.3","1","33.3","1","50","1","12.5","0","NaN"
"641","P18_A_TABLET_Resoluci_n_de_la_pantalla","13","68.4","8","72.7","5","62.5","0","NaN","5","71.4","5","100","3","60","0","0","0","0","0","NaN","2","33.3","5","83.3","4","80","2","100","2","50","1","100","2","100","1","50","7","70","0","NaN","5","83.3","2","66.7","2","100","4","50","0","NaN"
"642","P18_A_TABLET_Que_sea_c_modo_para_cargar___n","7","36.8","3","27.3","4","50","0","NaN","3","42.9","3","60","0","0","0","0","1","100","0","NaN","1","16.7","2","33.3","2","40","2","100","0","0","0","0","1","50","1","50","5","50","0","NaN","3","50","2","66.7","1","50","1","12.5","0","NaN"
"643","P18_A_TABLET_En_el_color___dise_o","7","36.8","4","36.4","3","37.5","0","NaN","2","28.6","2","40","2","40","0","0","1","100","0","NaN","2","33.3","2","33.3","3","60","0","0","0","0","0","0","1","50","0","0","6","60","0","NaN","2","33.3","1","33.3","1","50","3","37.5","0","NaN"
"644","P18_A_TABLET_Que_sea_f_cil_de_usar","9","47.4","6","54.5","3","37.5","0","NaN","3","42.9","3","60","2","40","0","0","1","100","0","NaN","2","33.3","3","50","3","60","1","50","0","0","0","0","1","50","1","50","7","70","0","NaN","3","50","1","33.3","2","100","3","37.5","0","NaN"
"645","P18_A_TABLET_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"646","P18_A_TABLET_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"647","Total","19","100","11","100","8","100","0","NaN","7","100","5","100","5","100","1","100","1","100","0","NaN","6","100","6","100","5","100","2","100","4","100","1","100","2","100","2","100","10","100","0","NaN","6","100","3","100","2","100","8","100","0","NaN"
"648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"649","P18a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"650","P18_A_COMPU_El_precio","83","77.6","43","76.8","40","78.4","0","NaN","36","80","21","77.8","13","68.4","10","83.3","3","75","0","NaN","31","83.8","32","76.2","13","76.5","7","63.6","12","70.6","15","88.2","12","70.6","15","78.9","22","81.5","7","70","16","69.6","18","81.8","10","83.3","39","78","0","NaN"
"651","P18_A_COMPU_Suficiente_capacidad_de_almace","80","74.8","43","76.8","37","72.5","0","NaN","35","77.8","19","70.4","15","78.9","9","75","2","50","0","NaN","29","78.4","30","71.4","12","70.6","9","81.8","14","82.4","10","58.8","12","70.6","19","100","19","70.4","6","60","15","65.2","12","54.5","9","75","44","88","0","NaN"
"652","P18_A_COMPU_Que_tome_buenas_fotos","39","36.4","21","37.5","18","35.3","0","NaN","19","42.2","11","40.7","5","26.3","2","16.7","2","50","0","NaN","14","37.8","14","33.3","7","41.2","4","36.4","1","5.9","0","0","2","11.8","14","73.7","17","63","5","50","6","26.1","13","59.1","5","41.7","15","30","0","NaN"
"653","P18_A_COMPU_Resoluci_n_de_la_pantalla","64","59.8","32","57.1","32","62.7","0","NaN","29","64.4","16","59.3","9","47.4","6","50","4","100","0","NaN","23","62.2","27","64.3","7","41.2","7","63.6","5","29.4","6","35.3","12","70.6","15","78.9","19","70.4","7","70","10","43.5","17","77.3","6","50","31","62","0","NaN"
"654","P18_A_COMPU_Que_sea_c_modo_para_cargar___n","46","43","28","50","18","35.3","0","NaN","22","48.9","11","40.7","8","42.1","4","33.3","1","25","0","NaN","20","54.1","12","28.6","9","52.9","5","45.5","4","23.5","5","29.4","8","47.1","14","73.7","12","44.4","3","30","7","30.4","10","45.5","6","50","23","46","0","NaN"
"655","P18_A_COMPU_En_el_color___dise_o","42","39.3","25","44.6","17","33.3","0","NaN","23","51.1","10","37","6","31.6","2","16.7","1","25","0","NaN","19","51.4","17","40.5","4","23.5","2","18.2","5","29.4","6","35.3","6","35.3","10","52.6","9","33.3","6","60","6","26.1","8","36.4","3","25","25","50","0","NaN"
"656","P18_A_COMPU_Que_sea_f_cil_de_usar","43","40.2","22","39.3","21","41.2","0","NaN","21","46.7","13","48.1","6","31.6","3","25","0","0","0","NaN","14","37.8","17","40.5","9","52.9","3","27.3","1","5.9","10","58.8","5","29.4","11","57.9","12","44.4","4","40","11","47.8","8","36.4","9","75","15","30","0","NaN"
"657","P18_A_COMPU_Otra__Especificar","3","2.8","1","1.8","2","3.9","0","NaN","1","2.2","1","3.7","1","5.3","0","0","0","0","0","NaN","2","5.4","1","2.4","0","0","0","0","1","5.9","1","5.9","0","0","0","0","0","0","1","10","0","0","1","4.5","1","8.3","1","2","0","NaN"
"658","P18_A_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"659","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"660",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"661","P18b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"662","Lo vendería","53","60.2","28","60.9","25","59.5","0","NaN","27","64.3","10","47.6","10","66.7","5","71.4","1","33.3","0","NaN","17","56.7","26","72.2","5","35.7","5","62.5","9","60","6","54.5","6","54.5","16","94.1","10","41.7","6","60","8","47.1","14","77.8","3","37.5","28","62.2","0","NaN"
"663","Lo regalaría","35","39.8","18","39.1","17","40.5","0","NaN","15","35.7","11","52.4","5","33.3","2","28.6","2","66.7","0","NaN","13","43.3","10","27.8","9","64.3","3","37.5","6","40","5","45.5","5","45.5","1","5.9","14","58.3","4","40","9","52.9","4","22.2","5","62.5","17","37.8","0","NaN"
"664","Total","88","100","46","100","42","100","0","NaN","42","100","21","100","15","100","7","100","3","100","0","NaN","30","100","36","100","14","100","8","100","15","100","11","100","11","100","17","100","24","100","10","100","17","100","18","100","8","100","45","100","0","NaN"
"665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"666","P18b2_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"667","Familiar","38","43.2","20","43.5","18","42.9","0","NaN","16","38.1","10","47.6","8","53.3","2","28.6","2","66.7","0","NaN","11","36.7","13","36.1","10","71.4","4","50","6","40","6","54.5","5","45.5","3","17.6","15","62.5","3","30","10","58.8","7","38.9","4","50","17","37.8","0","NaN"
"668","Amigo","20","22.7","12","26.1","8","19","0","NaN","10","23.8","4","19","3","20","3","42.9","0","0","0","NaN","9","30","9","25","2","14.3","0","0","6","40","1","9.1","3","27.3","2","11.8","4","16.7","4","40","2","11.8","4","22.2","1","12.5","13","28.9","0","NaN"
"669","Otro","30","34.1","14","30.4","16","38.1","0","NaN","16","38.1","7","33.3","4","26.7","2","28.6","1","33.3","0","NaN","10","33.3","14","38.9","2","14.3","4","50","3","20","4","36.4","3","27.3","12","70.6","5","20.8","3","30","5","29.4","7","38.9","3","37.5","15","33.3","0","NaN"
"670","Total","88","100","46","100","42","100","0","NaN","42","100","21","100","15","100","7","100","3","100","0","NaN","30","100","36","100","14","100","8","100","15","100","11","100","11","100","17","100","24","100","10","100","17","100","18","100","8","100","45","100","0","NaN"
"671",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"672","P18b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"673","Lo vendería","8","42.1","5","45.5","3","37.5","0","NaN","3","42.9","3","60","2","40","0","0","0","0","0","NaN","2","33.3","4","66.7","1","20","1","50","1","25","1","100","1","50","2","100","3","30","0","NaN","2","33.3","1","33.3","2","100","3","37.5","0","NaN"
"674","Lo regalaría","11","57.9","6","54.5","5","62.5","0","NaN","4","57.1","2","40","3","60","1","100","1","100","0","NaN","4","66.7","2","33.3","4","80","1","50","3","75","0","0","1","50","0","0","7","70","0","NaN","4","66.7","2","66.7","0","0","5","62.5","0","NaN"
"675","Total","19","100","11","100","8","100","0","NaN","7","100","5","100","5","100","1","100","1","100","0","NaN","6","100","6","100","5","100","2","100","4","100","1","100","2","100","2","100","10","100","0","NaN","6","100","3","100","2","100","8","100","0","NaN"
"676",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"677","P18b2_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
