"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"491","P18a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"492","P18_A_CELULAR_El_precio","107","69","52","69.3","55","68.8","0","NaN","37","63.8","22","64.7","23","69.7","18","81.8","7","87.5","0","NaN","21","61.8","32","68.1","35","66","19","90.5","29","69","6","33.3","15","83.3","20","64.5","14","70","23","88.5","59","71.1","16","64","8","88.9","24","63.2","0","NaN"
"493","P18_A_CELULAR_Suficiente_capacidad_de_almace","84","54.2","38","50.7","46","57.5","0","NaN","30","51.7","18","52.9","19","57.6","13","59.1","4","50","0","NaN","22","64.7","24","51.1","27","50.9","11","52.4","21","50","12","66.7","10","55.6","17","54.8","8","40","16","61.5","44","53","12","48","4","44.4","24","63.2","0","NaN"
"494","P18_A_CELULAR_Que_tome_buenas_fotos","84","54.2","41","54.7","43","53.8","0","NaN","36","62.1","16","47.1","12","36.4","16","72.7","4","50","0","NaN","24","70.6","23","48.9","28","52.8","9","42.9","22","52.4","12","66.7","10","55.6","13","41.9","9","45","18","69.2","43","51.8","12","48","4","44.4","25","65.8","0","NaN"
"495","P18_A_CELULAR_Resoluci_n_de_la_pantalla","79","51","32","42.7","47","58.8","0","NaN","32","55.2","16","47.1","17","51.5","9","40.9","5","62.5","0","NaN","21","61.8","24","51.1","26","49.1","8","38.1","21","50","9","50","10","55.6","13","41.9","13","65","13","50","41","49.4","13","52","2","22.2","23","60.5","0","NaN"
"496","P18_A_CELULAR_Que_sea_c_modo_para_cargar___n","57","36.8","20","26.7","37","46.2","0","NaN","26","44.8","10","29.4","12","36.4","7","31.8","2","25","0","NaN","11","32.4","13","27.7","22","41.5","11","52.4","13","31","7","38.9","9","50","7","22.6","5","25","16","61.5","34","41","8","32","4","44.4","11","28.9","0","NaN"
"497","P18_A_CELULAR_En_el_color___dise_o","62","40","31","41.3","31","38.8","0","NaN","30","51.7","9","26.5","13","39.4","8","36.4","2","25","0","NaN","14","41.2","20","42.6","18","34","10","47.6","16","38.1","4","22.2","7","38.9","10","32.3","8","40","17","65.4","33","39.8","13","52","2","22.2","14","36.8","0","NaN"
"498","P18_A_CELULAR_Que_sea_f_cil_de_usar","51","32.9","23","30.7","28","35","0","NaN","19","32.8","15","44.1","11","33.3","5","22.7","1","12.5","0","NaN","10","29.4","11","23.4","19","35.8","11","52.4","6","14.3","5","27.8","5","27.8","10","32.3","8","40","17","65.4","32","38.6","7","28","2","22.2","10","26.3","0","NaN"
"499","P18_A_CELULAR_Otra__Especificar","6","3.9","2","2.7","4","5","0","NaN","3","5.2","1","2.9","0","0","1","4.5","1","12.5","0","NaN","2","5.9","0","0","3","5.7","1","4.8","3","7.1","2","11.1","1","5.6","0","0","0","0","0","0","3","3.6","1","4","0","0","2","5.3","0","NaN"
"500","P18_A_CELULAR_No_sabe___no_contest","1","0.6","1","1.3","0","0","0","NaN","0","0","0","0","1","3","0","0","0","0","0","NaN","1","2.9","0","0","0","0","0","0","0","0","1","5.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2.6","0","NaN"
"501","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"503","P18a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"504","P18_A_TABLET_El_precio","21","70","12","75","9","64.3","0","NaN","7","50","6","100","7","87.5","1","50","0","NaN","0","NaN","4","44.4","7","87.5","8","72.7","2","100","1","12.5","0","0","1","100","9","100","4","100","6","100","11","84.6","2","50","1","100","7","58.3","0","NaN"
"505","P18_A_TABLET_Suficiente_capacidad_de_almace","15","50","8","50","7","50","0","NaN","9","64.3","2","33.3","3","37.5","1","50","0","NaN","0","NaN","3","33.3","4","50","7","63.6","1","50","5","62.5","1","50","0","0","4","44.4","2","50","3","50","6","46.2","4","100","0","0","5","41.7","0","NaN"
"506","P18_A_TABLET_Que_tome_buenas_fotos","8","26.7","4","25","4","28.6","0","NaN","5","35.7","0","0","3","37.5","0","0","0","NaN","0","NaN","0","0","4","50","3","27.3","1","50","0","0","1","50","0","0","3","33.3","1","25","3","50","5","38.5","2","50","0","0","1","8.3","0","NaN"
"507","P18_A_TABLET_Resoluci_n_de_la_pantalla","12","40","5","31.2","7","50","0","NaN","8","57.1","1","16.7","3","37.5","0","0","0","NaN","0","NaN","3","33.3","4","50","4","36.4","1","50","2","25","2","100","0","0","3","33.3","1","25","4","66.7","6","46.2","2","50","0","0","4","33.3","0","NaN"
"508","P18_A_TABLET_Que_sea_c_modo_para_cargar___n","9","30","5","31.2","4","28.6","0","NaN","6","42.9","0","0","2","25","1","50","0","NaN","0","NaN","1","11.1","3","37.5","4","36.4","1","50","1","12.5","1","50","0","0","2","22.2","2","50","3","50","6","46.2","1","25","0","0","2","16.7","0","NaN"
"509","P18_A_TABLET_En_el_color___dise_o","9","30","5","31.2","4","28.6","0","NaN","5","35.7","1","16.7","2","25","1","50","0","NaN","0","NaN","3","33.3","2","25","3","27.3","1","50","3","37.5","0","0","0","0","1","11.1","1","25","4","66.7","4","30.8","1","25","0","0","4","33.3","0","NaN"
"510","P18_A_TABLET_Que_sea_f_cil_de_usar","7","23.3","5","31.2","2","14.3","0","NaN","5","35.7","1","16.7","1","12.5","0","0","0","NaN","0","NaN","1","11.1","1","12.5","4","36.4","1","50","2","25","0","0","0","0","2","22.2","0","0","3","50","5","38.5","0","0","0","0","2","16.7","0","NaN"
"511","P18_A_TABLET_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"512","P18_A_TABLET_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"513","Total","30","100","16","100","14","100","0","NaN","14","100","6","100","8","100","2","100","0","NaN","0","NaN","9","100","8","100","11","100","2","100","8","100","2","100","1","100","9","100","4","100","6","100","13","100","4","100","1","100","12","100","0","NaN"
"514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"515","P18a_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"516","P18_A_COMPU_El_precio","120","76.9","57","76","63","77.8","0","NaN","42","72.4","28","82.4","26","78.8","17","73.9","7","87.5","0","NaN","25","71.4","38","80.9","39","73.6","18","85.7","34","79.1","10","55.6","15","83.3","21","67.7","15","75","25","96.2","65","78.3","20","80","8","88.9","27","69.2","0","NaN"
"517","P18_A_COMPU_Suficiente_capacidad_de_almace","99","63.5","48","64","51","63","0","NaN","40","69","18","52.9","21","63.6","16","69.6","4","50","0","NaN","27","77.1","31","66","28","52.8","13","61.9","23","53.5","14","77.8","11","61.1","18","58.1","12","60","21","80.8","50","60.2","17","68","4","44.4","28","71.8","0","NaN"
"518","P18_A_COMPU_Que_tome_buenas_fotos","29","18.6","13","17.3","16","19.8","0","NaN","13","22.4","3","8.8","6","18.2","7","30.4","0","0","0","NaN","7","20","8","17","8","15.1","6","28.6","3","7","0","0","4","22.2","5","16.1","5","25","12","46.2","17","20.5","4","16","2","22.2","6","15.4","0","NaN"
"519","P18_A_COMPU_Resoluci_n_de_la_pantalla","59","37.8","25","33.3","34","42","0","NaN","24","41.4","14","41.2","7","21.2","12","52.2","2","25","0","NaN","17","48.6","16","34","19","35.8","7","33.3","9","20.9","5","27.8","7","38.9","9","29","10","50","19","73.1","31","37.3","9","36","3","33.3","16","41","0","NaN"
"520","P18_A_COMPU_Que_sea_c_modo_para_cargar___n","42","26.9","18","24","24","29.6","0","NaN","18","31","7","20.6","8","24.2","8","34.8","1","12.5","0","NaN","8","22.9","15","31.9","11","20.8","8","38.1","2","4.7","1","5.6","5","27.8","5","16.1","8","40","21","80.8","26","31.3","5","20","2","22.2","9","23.1","0","NaN"
"521","P18_A_COMPU_En_el_color___dise_o","46","29.5","23","30.7","23","28.4","0","NaN","23","39.7","7","20.6","5","15.2","8","34.8","3","37.5","0","NaN","12","34.3","9","19.1","18","34","7","33.3","7","16.3","3","16.7","6","33.3","5","16.1","7","35","18","69.2","25","30.1","8","32","2","22.2","11","28.2","0","NaN"
"522","P18_A_COMPU_Que_sea_f_cil_de_usar","48","30.8","22","29.3","26","32.1","0","NaN","17","29.3","12","35.3","7","21.2","8","34.8","4","50","0","NaN","8","22.9","13","27.7","20","37.7","7","33.3","5","11.6","6","33.3","5","27.8","5","16.1","12","60","15","57.7","30","36.1","7","28","4","44.4","7","17.9","0","NaN"
"523","P18_A_COMPU_Otra__Especificar","9","5.8","2","2.7","7","8.6","0","NaN","3","5.2","1","2.9","1","3","3","13","1","12.5","0","NaN","4","11.4","0","0","4","7.5","1","4.8","5","11.6","2","11.1","1","5.6","1","3.2","0","0","0","0","3","3.6","1","4","1","11.1","4","10.3","0","NaN"
"524","P18_A_COMPU_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"525","Total","156","100","75","100","81","100","0","NaN","58","100","34","100","33","100","23","100","8","100","0","NaN","35","100","47","100","53","100","21","100","43","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","39","100","0","NaN"
"526",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"527","P18b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"528","Lo vendería","92","59.4","42","56","50","62.5","0","NaN","35","60.3","19","55.9","20","60.6","12","54.5","6","75","0","NaN","20","58.8","37","78.7","26","49.1","9","42.9","33","78.6","9","50","13","72.2","17","54.8","8","40","12","46.2","43","51.8","20","80","5","55.6","24","63.2","0","NaN"
"529","Lo regalaría","63","40.6","33","44","30","37.5","0","NaN","23","39.7","15","44.1","13","39.4","10","45.5","2","25","0","NaN","14","41.2","10","21.3","27","50.9","12","57.1","9","21.4","9","50","5","27.8","14","45.2","12","60","14","53.8","40","48.2","5","20","4","44.4","14","36.8","0","NaN"
"530","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"532","P18b2_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"533","Familiar","63","40.6","33","44","30","37.5","0","NaN","22","37.9","15","44.1","14","42.4","10","45.5","2","25","0","NaN","11","32.4","11","23.4","31","58.5","10","47.6","6","14.3","14","77.8","6","33.3","14","45.2","12","60","11","42.3","40","48.2","9","36","3","33.3","11","28.9","0","NaN"
"534","Amigo","53","34.2","22","29.3","31","38.8","0","NaN","18","31","13","38.2","12","36.4","8","36.4","2","25","0","NaN","15","44.1","19","40.4","12","22.6","7","33.3","22","52.4","2","11.1","5","27.8","10","32.3","4","20","10","38.5","24","28.9","8","32","3","33.3","18","47.4","0","NaN"
"535","Otro","39","25.2","20","26.7","19","23.8","0","NaN","18","31","6","17.6","7","21.2","4","18.2","4","50","0","NaN","8","23.5","17","36.2","10","18.9","4","19","14","33.3","2","11.1","7","38.9","7","22.6","4","20","5","19.2","19","22.9","8","32","3","33.3","9","23.7","0","NaN"
"536","Total","155","100","75","100","80","100","0","NaN","58","100","34","100","33","100","22","100","8","100","0","NaN","34","100","47","100","53","100","21","100","42","100","18","100","18","100","31","100","20","100","26","100","83","100","25","100","9","100","38","100","0","NaN"
"537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"538","P18b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"539","Lo vendería","16","53.3","7","43.8","9","64.3","0","NaN","8","57.1","2","33.3","5","62.5","1","50","0","NaN","0","NaN","4","44.4","6","75","5","45.5","1","50","6","75","2","100","0","0","4","44.4","1","25","3","50","5","38.5","4","100","1","100","6","50","0","NaN"
"540","Lo regalaría","14","46.7","9","56.2","5","35.7","0","NaN","6","42.9","4","66.7","3","37.5","1","50","0","NaN","0","NaN","5","55.6","2","25","6","54.5","1","50","2","25","0","0","1","100","5","55.6","3","75","3","50","8","61.5","0","0","0","0","6","50","0","NaN"
"541","Total","30","100","16","100","14","100","0","NaN","14","100","6","100","8","100","2","100","0","NaN","0","NaN","9","100","8","100","11","100","2","100","8","100","2","100","1","100","9","100","4","100","6","100","13","100","4","100","1","100","12","100","0","NaN"
"542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"543","P18b2_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"544","Familiar","13","43.3","9","56.2","4","28.6","0","NaN","5","35.7","3","50","4","50","1","50","0","NaN","0","NaN","5","55.6","2","25","6","54.5","0","0","2","25","0","0","1","100","3","33.3","4","100","3","50","6","46.2","1","25","0","0","6","50","0","NaN"
"545","Amigo","8","26.7","3","18.8","5","35.7","0","NaN","4","28.6","2","33.3","2","25","0","0","0","NaN","0","NaN","0","0","5","62.5","2","18.2","1","50","1","12.5","1","50","0","0","4","44.4","0","0","2","33.3","3","23.1","3","75","0","0","2","16.7","0","NaN"
"546","Otro","9","30","4","25","5","35.7","0","NaN","5","35.7","1","16.7","2","25","1","50","0","NaN","0","NaN","4","44.4","1","12.5","3","27.3","1","50","5","62.5","1","50","0","0","2","22.2","0","0","1","16.7","4","30.8","0","0","1","100","4","33.3","0","NaN"
"547","Total","30","100","16","100","14","100","0","NaN","14","100","6","100","8","100","2","100","0","NaN","0","NaN","9","100","8","100","11","100","2","100","8","100","2","100","1","100","9","100","4","100","6","100","13","100","4","100","1","100","12","100","0","NaN"
"548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"549","P18b_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
